Id,PID,MS SubClass,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2,MS Zoning_0,MS Zoning_1,MS Zoning_2,MS Zoning_3,MS Zoning_4,MS Zoning_5,MS Zoning_6,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24,Neighborhood_25,Neighborhood_26,Neighborhood_27,Sale Type_0,Sale Type_1,Sale Type_2,Sale Type_3,Sale Type_4,Sale Type_5,Sale Type_6,Sale Type_7,Sale Type_8,Sale Type_9
2640,902104020,50,9600,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,8,1900,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,399.0,GasA,5,Y,SBrkr,0,7.255591274253665,3,1,4,8,0,0,Detchd,Unf,2.0,Y,0,24,0,0,0,0,None,None,None,0,6,2006,11.960811288962345,2196.0,1.0,1.0,1.0,1,9,9,9,1143.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2437,528275060,60,8121,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,953.0,GasA,5,Y,SBrkr,0,7.416979621381153,3,1,3,8,1,3,Attchd,RFn,2.0,Y,100,40,0,0,0,0,None,None,None,0,1,2006,12.057572637211731,2617.0,2.0,1.0,0.0,0,9,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,528462040,20,11639,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,No,1428.0,GasA,5,Y,SBrkr,0,7.2640301428995295,3,1,4,8,0,0,Attchd,Fin,2.0,Y,0,120,0,0,0,0,None,None,None,0,12,2008,12.111761966058932,2856.0,2.0,0.0,0.0,1,12,12,9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2398,528150080,20,13758,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,PConc,Gd,560.0,GasA,5,Y,SBrkr,0,7.491087593534876,2,1,4,8,1,4,Attchd,RFn,3.0,Y,204,49,0,0,0,0,None,None,None,0,3,2006,12.827715768498681,3584.0,3.0,0.0,0.0,1,15,15,9,7392.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1420,906204280,60,9771,Pave,None,IR3,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,190.0,PConc,No,298.0,GasA,5,Y,SBrkr,0,7.9423622376743355,4,1,4,8,1,3,BuiltIn,Fin,2.0,Y,48,32,0,0,216,0,None,GdPrv,None,0,6,2008,12.468436909997664,3891.0,2.0,2.0,0.0,1,12,12,9,1558.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2693,903454020,30,9000,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,4,1919,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,610.0,GasA,5,N,FuseA,0,6.708084083853071,2,1,4,8,0,0,None,None,0.0,N,0,0,0,0,0,0,None,None,None,0,9,2006,11.184421397998193,1429.0,1.0,0.0,0.0,1,9,9,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,903481100,190,10320,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,Norm,Norm,2fmCon,2Story,3,3,1915,Gable,CompShg,AsphShn,AsphShn,None,0.0,PConc,No,536.0,GasA,5,N,FuseF,0,7.203405521083095,3,2,3,8,0,0,None,None,0.0,N,42,0,204,0,0,0,None,None,None,0,5,2008,11.319037271804808,1880.0,2.0,0.0,0.0,1,4,6,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,527378140,80,10448,Pave,None,IR1,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,6,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,CBlock,No,689.0,GasA,3,Y,SBrkr,0,7.6586995582682995,3,1,3,8,1,3,Attchd,RFn,2.0,Y,0,104,0,0,0,0,None,GdPrv,None,0,8,2009,11.970350312009106,2808.0,2.0,1.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1351,903236010,50,8635,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1948,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,295.0,GasA,3,Y,SBrkr,0,7.158513997329321,2,1,3,7,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,1,2008,11.751942365440726,1957.0,2.0,0.0,0.0,1,9,9,9,1344.0,246.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
246,906201120,20,11980,Pave,None,Reg,Low,4,Inside,Mod,Norm,Norm,1Fam,1Story,7,5,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,CBlock,Gd,0.0,GasA,5,Y,SBrkr,0,7.267525427828172,1,1,4,8,2,3,Attchd,RFn,2.0,Y,0,278,0,0,266,0,None,MnPrv,None,0,6,2010,12.506177237980511,2866.0,2.0,1.0,0.0,0,12,12,16,8598.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
802,906201130,50,12327,Pave,None,IR1,Low,4,Inside,Mod,Norm,Norm,1Fam,1.5Fin,8,8,1983,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,55.0,GasA,5,Y,SBrkr,0,7.664815785285735,1,1,4,6,1,4,BuiltIn,Fin,2.0,Y,349,40,0,0,0,0,None,None,None,0,9,2009,12.66539442642905,3628.0,2.0,1.0,0.0,1,12,12,12,8646.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404,905402090,80,11512,Pave,None,IR1,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,7,1959,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,CBlock,Av,300.0,GasA,4,Y,SBrkr,0,7.2130316598348685,2,1,5,8,1,4,Basment,RFn,1.0,Y,0,0,0,0,163,0,None,GdPrv,None,0,5,2008,12.083905011555967,2376.0,2.0,0.0,0.0,1,9,9,9,3595.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
803,906203120,20,14684,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,7,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,CBlock,Mn,1496.0,GasA,4,Y,SBrkr,0,7.69439280262942,3,1,4,8,1,3,Attchd,RFn,3.0,Y,84,70,0,0,0,0,None,None,None,0,6,2009,12.513189630620566,4354.0,2.0,0.0,0.0,1,12,12,9,2425.0,708.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,923225150,160,2665,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,2Story,5,6,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Mn,264.0,GasA,3,Y,SBrkr,0,7.173191742486599,3,1,3,8,1,4,BuiltIn,Fin,1.0,Y,141,24,0,0,0,0,None,None,None,0,6,2008,11.652687407345386,1568.0,1.0,1.0,0.0,0,9,12,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,902330010,70,5250,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1872,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,425.0,OthW,2,N,SBrkr,205,7.765569081097318,4,1,3,8,0,0,None,None,0.0,Y,0,54,20,0,0,0,None,None,None,0,12,2008,11.711776323715393,2837.0,2.0,0.0,0.0,1,12,6,0,518.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2231,909475230,20,18044,Pave,None,IR1,HLS,4,CulDSac,Gtl,Norm,Norm,1Fam,1Story,8,5,1986,Gable,CompShg,WdShing,Plywood,None,0.0,CBlock,No,279.0,GasA,4,Y,SBrkr,0,7.910590612256477,2,1,4,8,1,4,Attchd,Fin,2.0,Y,216,64,169,0,0,228,Ex,None,None,0,8,2007,12.66032791780777,3005.0,2.0,1.0,0.0,0,12,12,16,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,907410050,60,9245,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,939.0,GasA,5,Y,SBrkr,0,7.493873886783558,3,1,4,8,0,0,Attchd,RFn,2.0,Y,144,53,0,0,0,0,None,None,None,0,4,2007,12.271392111650815,2736.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2622,535451190,20,7200,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,None,0.0,GasA,3,Y,FuseF,0,6.9469759921354175,2,1,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2006,11.603679828238691,1040.0,1.0,0.0,0.0,0,9,0,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300,902201120,20,6000,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1948,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,516.0,GasA,5,Y,SBrkr,0,6.670766320845875,2,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,4,2008,11.652687407345386,1578.0,1.0,0.0,0.0,1,9,9,9,520.0,676.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2505,533206040,120,3628,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,1143.0,GasA,5,Y,SBrkr,0,7.041411663794809,1,1,4,8,1,4,Attchd,RFn,2.0,Y,0,191,0,0,0,0,None,None,None,0,5,2006,12.08050942255483,2286.0,1.0,1.0,0.0,0,12,12,9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
582,534127170,20,9156,Pave,None,IR1,Lvl,4,Inside,Gtl,PosN,Norm,1Fam,1Story,6,7,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,No,1489.0,GasA,4,Y,SBrkr,0,7.305860032684009,3,1,4,8,1,4,Attchd,RFn,2.0,Y,0,0,0,0,0,0,None,None,None,0,8,2009,12.132156962580007,2978.0,2.0,0.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1458,907254020,60,9066,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,PConc,Mn,336.0,GasA,5,Y,SBrkr,0,7.524021415206125,3,1,4,8,2,3,Attchd,Fin,3.0,Y,224,106,0,0,0,0,None,GdPrv,None,0,12,2008,12.345834587905333,2856.0,2.0,1.0,0.0,1,12,12,9,4008.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,908203100,20,6410,Pave,None,Reg,HLS,4,Inside,Gtl,Norm,Norm,1Fam,1Story,4,5,1958,Hip,CompShg,WdShing,Wd Shng,None,0.0,CBlock,No,960.0,GasA,5,Y,SBrkr,0,6.866933284461883,3,1,3,8,0,0,None,None,0.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2010,11.407564949312404,1920.0,1.0,0.0,0.0,0,9,9,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1499,908154235,60,63887,Pave,None,IR3,Bnk,4,Corner,Gtl,Feedr,Norm,1Fam,2Story,10,5,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,PConc,Gd,466.0,GasA,5,Y,SBrkr,0,8.637993891561942,3,1,5,8,3,4,Attchd,Fin,2.0,Y,214,292,0,0,0,480,Gd,None,None,0,1,2008,11.982929094215965,11752.0,4.0,1.0,0.0,0,15,15,9,33864.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2298,923230180,85,7244,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,SFoyer,5,7,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,Av,149.0,GasA,5,Y,SBrkr,0,6.643789733147672,2,1,3,8,0,0,Detchd,Unf,2.0,Y,104,0,0,0,0,0,None,None,None,0,4,2007,11.771436160121727,1536.0,2.0,0.0,1.0,0,12,12,9,3095.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2580,535180020,20,10152,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,6,6,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Av,210.0,GasA,5,Y,SBrkr,0,7.024649030453637,3,1,3,8,1,3,Attchd,Fin,1.0,Y,0,211,180,0,142,0,None,None,None,0,5,2006,11.938193200374572,2248.0,2.0,0.0,0.0,1,9,9,9,3656.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,533210020,160,3000,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,PConc,Av,318.0,GasA,5,Y,SBrkr,0,7.109879463072272,2,1,4,8,0,0,Detchd,RFn,2.0,Y,0,234,0,0,0,0,None,None,None,0,6,2009,12.065274916913605,1836.0,2.0,1.0,0.0,0,12,12,9,1764.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1807,531363020,20,7500,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,1100.0,GasA,5,Y,SBrkr,0,7.0030654587864625,3,1,3,8,0,0,None,None,0.0,Y,0,136,0,0,0,0,None,None,None,0,6,2007,11.891361900690471,2200.0,1.0,1.0,0.0,1,9,12,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129,534431070,50,17360,Pave,None,Reg,Lvl,4,Corner,Gtl,Artery,Norm,1Fam,1.5Fin,6,6,1949,Gable,CompShg,MetalSd,MetalSd,Stone,340.0,CBlock,No,482.0,GasA,3,Y,SBrkr,0,7.349873704738338,3,1,3,8,1,4,Attchd,Unf,2.0,Y,0,0,150,0,0,0,None,None,None,0,1,2010,12.058152515453553,2338.0,2.0,0.0,0.0,1,12,9,9,900.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2294,923229100,80,15957,Pave,None,IR1,Low,4,Corner,Mod,Norm,Norm,1Fam,SLvl,6,6,1977,Gable,CompShg,HdBoard,Plywood,None,0.0,PConc,Gd,96.0,GasA,3,Y,SBrkr,0,7.212294468500342,3,1,3,8,1,3,Attchd,Fin,2.0,Y,1424,0,0,0,0,0,None,MnPrv,None,0,9,2007,12.144197241812089,2600.0,4.0,0.0,0.0,0,9,12,9,6888.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1860,533254130,20,9600,Pave,None,Reg,Lvl,4,FR2,Gtl,Feedr,Norm,1Fam,1Story,6,8,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,Gd,284.0,GasA,5,Y,SBrkr,0,7.140453043101157,3,1,3,8,1,3,Attchd,RFn,2.0,Y,298,0,0,0,0,0,None,None,None,0,5,2007,12.109010932687044,2524.0,2.0,1.0,0.0,0,9,12,9,4890.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
839,907131090,60,10667,Pave,None,IR2,Lvl,4,CulDSac,Gtl,PosN,Norm,1Fam,2Story,7,6,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,70.0,GasA,5,Y,SBrkr,0,7.415175109613295,3,1,4,8,1,3,Attchd,RFn,2.0,Y,158,61,0,0,0,0,None,None,None,0,4,2009,12.264341553654152,2460.0,3.0,1.0,0.0,0,12,12,9,2310.0,1720.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2349,527355060,60,10530,Pave,None,Reg,Lvl,4,Inside,Gtl,PosA,Norm,1Fam,2Story,7,5,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,CBlock,No,945.0,GasA,3,Y,SBrkr,0,7.526717561352706,4,1,3,8,1,3,Attchd,RFn,2.0,Y,400,105,0,0,0,0,None,GdPrv,None,0,7,2006,12.1489730534896,2802.0,2.0,1.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1903,534450110,20,5000,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,3,3,1946,Gable,CompShg,WdShing,Wd Shng,None,0.0,CBlock,No,367.0,GasA,2,N,SBrkr,0,6.501289670540388,2,1,4,8,0,0,None,None,0.0,N,0,52,0,0,0,0,None,MnPrv,None,0,4,2007,11.074420502783864,1332.0,1.0,1.0,0.0,1,4,4,0,598.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,905352140,60,17082,Pave,None,IR1,Low,4,CulDSac,Mod,Norm,Norm,1Fam,2Story,6,5,1978,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,PConc,Av,153.0,GasA,5,Y,SBrkr,0,7.591357046698551,4,1,4,8,1,3,Attchd,Fin,2.0,Y,336,104,0,0,0,0,None,None,None,0,5,2010,12.345834587905333,3098.0,3.0,1.0,0.0,1,9,12,9,4820.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2172,908127060,50,16287,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,6,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,666.0,GasA,3,Y,SBrkr,0,7.208600337960199,3,1,3,8,1,4,Detchd,Unf,2.0,N,0,0,43,0,100,0,None,None,None,0,7,2007,11.711776323715393,2252.0,2.0,0.0,1.0,1,12,9,9,650.0,420.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2588,535325340,20,11050,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,517.0,GasA,5,Y,SBrkr,0,6.912742820493176,2,1,3,8,1,3,Attchd,Unf,1.0,Y,0,0,0,0,288,0,None,None,None,0,7,2006,11.801856756822444,2010.0,1.0,0.0,0.0,0,9,9,9,976.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1289,902105020,50,10440,Pave,Grvl,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1920,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,BrkTil,No,1017.0,GasW,5,Y,SBrkr,0,7.934513463882262,5,1,3,5,2,3,Detchd,Unf,2.0,Y,0,547,0,0,480,0,None,MnPrv,Shed,1150,6,2008,12.4529327234617,4302.0,2.0,0.0,0.0,1,16,12,6,986.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1596,923225200,160,2665,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,2Story,5,7,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,No,232.0,GasA,3,Y,SBrkr,0,7.296413268773919,4,1,3,8,1,3,Attchd,Unf,1.0,Y,92,26,0,0,0,0,None,None,None,0,5,2008,11.771436160121727,2025.0,2.0,0.0,0.0,0,9,12,9,1590.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,907250030,20,10389,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,PConc,No,296.0,GasA,5,Y,SBrkr,0,7.589841512182658,3,1,4,8,1,4,Attchd,RFn,3.0,Y,188,25,0,0,0,0,None,None,None,0,5,2010,12.669806661762314,3956.0,3.0,1.0,0.0,0,12,12,9,10092.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,528172060,20,9658,Pave,None,IR1,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,PConc,No,1598.0,GasA,4,Y,SBrkr,0,7.381501894506707,3,1,4,8,1,4,Attchd,RFn,3.0,Y,230,60,0,0,0,0,None,None,None,0,7,2009,12.452542022147883,3204.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,531363050,20,7500,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,1158.0,GasA,5,Y,SBrkr,0,7.05444965813294,3,1,4,8,0,0,None,None,0.0,Y,0,50,0,0,0,0,None,None,None,0,8,2009,11.874090314181814,2316.0,1.0,1.0,0.0,0,9,12,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
