Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,data_origin,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2
831,906392110,20,RL,11645,Pave,None,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,PConc,Gd,1474.0,GasA,5,Y,SBrkr,0,7.311886164077165,3,1,4,8,1,4,Attchd,Fin,3.0,Y,144,98,0,0,0,0,None,None,None,0,3,2009,WD ,12.375815420117268,train,2996.0,2.0,0.0,0.0,1,12,15,9,144.0,0.0
1919,535151110,20,RL,8250,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,765.0,GasA,4,Y,SBrkr,0,6.959398512133975,3,1,4,8,0,0,2Types,RFn,2.0,Y,240,0,0,0,109,0,None,None,None,0,7,2007,WD ,11.864286314085192,train,2106.0,2.0,0.0,1.0,0,9,9,9,1440.0,0.0
2306,526302030,20,RL,11027,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,CBlock,No,171.0,GasA,4,Y,SBrkr,0,7.164720378771857,2,1,3,8,0,0,Attchd,RFn,2.0,Y,280,0,0,0,0,0,None,None,None,0,5,2006,WD ,11.917723684090689,train,2471.0,3.0,0.0,0.0,0,9,9,9,1872.0,1617.0
430,528108130,20,RL,12350,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,PConc,Av,788.0,GasA,5,Y,SBrkr,0,7.61085279039525,3,1,5,8,1,4,Attchd,RFn,3.0,Y,192,98,0,0,0,0,None,None,None,0,5,2009,WD ,12.909170156943286,train,4040.0,3.0,0.0,0.0,0,15,15,9,7392.0,0.0
2618,535425080,60,RL,18275,Pave,None,IR1,HLS,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,Gd,802.0,GasA,3,Y,SBrkr,0,7.803026643632217,3,1,3,8,2,4,Attchd,RFn,2.0,Y,520,102,0,0,0,0,None,None,None,0,9,2006,WD ,12.533576212168626,train,3886.0,4.0,0.0,0.0,1,9,9,9,3180.0,0.0
245,906201030,60,RL,9206,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,CBlock,No,741.0,GasA,3,Y,SBrkr,0,7.4570320891223805,3,1,4,8,1,3,Attchd,Fin,2.0,Y,192,46,0,0,0,0,None,None,None,0,6,2010,WD ,12.089538829274222,train,2473.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
462,528186180,120,RL,6240,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,PConc,No,461.0,GasA,5,Y,SBrkr,0,7.188412736496954,2,1,4,8,1,4,Attchd,Fin,2.0,Y,192,38,0,0,0,0,None,None,None,0,12,2009,WD ,12.445089546000673,train,2648.0,3.0,0.0,0.0,0,12,12,9,5178.0,0.0
182,902207130,30,RM,9656,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,Gable,CompShg,AsbShng,AsbShng,None,0.0,BrkTil,No,678.0,GasA,3,N,SBrkr,0,6.723832440821209,2,1,3,8,1,4,Detchd,Unf,2.0,N,0,0,0,0,0,0,None,None,None,0,6,2010,WD ,9.45634070543332,train,1510.0,1.0,0.0,1.0,1,6,4,4,0.0,0.0
1625,527162090,20,RL,7875,Pave,None,Reg,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,PConc,No,1237.0,GasA,4,Y,SBrkr,0,7.133295954896068,3,1,3,8,1,3,Attchd,Fin,2.0,Y,220,21,0,0,0,0,None,None,None,0,6,2007,WD ,12.078239274020289,train,2490.0,2.0,0.0,0.0,1,9,16,9,0.0,0.0
2381,528106010,60,RL,16259,Pave,None,Reg,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,PConc,Av,1249.0,GasA,5,Y,SBrkr,0,7.86172707782398,4,1,4,8,0,0,Attchd,RFn,3.0,Y,240,154,0,0,0,0,None,None,None,0,9,2006,New,12.7444443677961,train,3845.0,3.0,1.0,0.0,0,9,20,9,0.0,0.0
1827,532378240,20,RL,6173,Pave,None,IR1,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,CBlock,No,277.0,GasA,3,Y,SBrkr,0,6.804614520062624,3,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2007,WD ,11.740061037553975,train,1778.0,1.0,0.0,0.0,0,9,9,9,3594.0,0.0
1580,916402015,20,RL,12890,Pave,None,IR1,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,CBlock,No,1495.0,GasA,5,Y,SBrkr,0,7.3098814858247865,3,1,3,8,1,3,Attchd,Unf,2.0,Y,252,0,192,0,0,0,None,None,None,0,7,2008,WD ,11.918390573078392,train,2990.0,2.0,0.0,0.0,0,9,12,9,0.0,0.0
1803,528480180,20,FV,10440,Pave,None,Reg,Lvl,4,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Mn,1574.0,GasA,5,Y,SBrkr,0,7.367708572374371,2,1,5,8,1,4,Attchd,Fin,2.0,Y,0,256,0,0,0,0,None,None,None,0,5,2007,New,12.473535428894305,train,3158.0,2.0,0.0,0.0,0,15,12,9,0.0,0.0
1132,531363060,20,RL,7500,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,PConc,No,400.0,GasA,5,Y,SBrkr,0,6.984716320118266,3,1,4,8,0,0,None,None,0.0,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD ,11.856515169360305,train,2160.0,2.0,0.0,0.0,1,9,12,0,4080.0,0.0
1941,535353050,20,RL,9532,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,156.0,GasA,4,Y,SBrkr,0,7.4067107301776405,3,1,3,7,1,2,Attchd,Fin,1.0,Y,225,0,0,0,0,368,TA,GdPrv,None,0,2,2007,WD ,11.938193200374572,train,2752.0,2.0,0.0,0.0,0,9,9,9,2380.0,1062.0
1742,528228270,120,RL,3922,Pave,None,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,PConc,Av,1258.0,GasA,5,Y,SBrkr,0,7.1372784372603855,2,1,4,8,1,4,Attchd,Fin,3.0,Y,144,16,0,0,0,0,None,None,None,0,6,2007,New,12.058152515453552,train,2516.0,2.0,0.0,1.0,1,12,15,9,0.0,0.0
2026,903425280,70,RL,8730,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,698.0,GasA,5,Y,FuseA,0,7.241366283322318,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,259,0,None,None,None,0,7,2007,WD ,11.941944326032129,train,2094.0,1.0,0.0,1.0,1,9,9,9,0.0,0.0
2245,911128020,30,C (all),6060,Pave,None,Reg,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,Hip,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,100.0,GasA,5,Y,SBrkr,0,6.90875477931522,2,1,4,8,0,0,Detchd,Unf,1.0,N,154,0,42,86,0,0,None,None,None,0,11,2007,WD ,11.73526869611367,train,1838.0,1.0,0.0,0.0,1,12,9,3,3685.0,0.0
1691,528106040,20,RL,14450,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,PConc,Gd,2121.0,GasA,5,Y,SBrkr,0,7.659642954564682,3,1,5,8,1,5,Attchd,Fin,3.0,Y,124,98,0,0,142,0,None,None,None,0,5,2007,New,12.936751613811438,train,4242.0,2.0,1.0,1.0,1,15,15,9,0.0,0.0
725,902405120,50,RM,5400,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,972.0,GasA,5,Y,SBrkr,436,7.299797366758161,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,176,0,0,0,None,None,None,0,9,2009,ConLI,11.686878772093667,train,2016.0,1.0,0.0,0.0,1,6,9,6,0.0,0.0
1787,528435070,20,RL,10000,Pave,None,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,PConc,Av,1588.0,GasA,5,Y,SBrkr,0,7.370230641807081,3,1,4,8,1,4,Attchd,RFn,3.0,Y,144,45,0,0,0,0,None,None,None,0,12,2007,WD ,12.332705296463539,train,3176.0,2.0,0.0,0.0,0,12,16,9,0.0,0.0
1216,534426040,20,RL,10007,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,CBlock,No,247.0,GasA,5,Y,SBrkr,0,6.959398512133975,3,1,4,8,0,0,Attchd,RFn,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2008,WD ,11.887931365593685,train,2106.0,2.0,1.0,0.0,1,12,9,9,4030.0,0.0
2654,902206020,30,RM,7830,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,Gable,CompShg,AsbShng,AsbShng,None,0.0,BrkTil,No,76.0,GasA,3,Y,SBrkr,0,6.198478716492308,1,1,3,8,0,0,Detchd,Unf,1.0,N,0,0,78,0,0,0,None,None,None,0,6,2006,WD ,11.02679245379461,train,984.0,2.0,0.0,0.0,1,9,6,6,832.0,0.0
2310,526354020,20,RL,11727,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,CBlock,Mn,1851.0,GasA,4,Y,SBrkr,0,7.523481312573497,3,1,3,8,1,3,Attchd,Fin,2.0,Y,0,146,0,0,0,0,None,None,None,0,3,2006,WD ,12.165771348756648,train,3702.0,2.0,0.0,0.0,0,12,9,9,0.0,0.0
761,903484110,190,RM,10320,Pave,Grvl,Reg,Bnk,4,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,160.0,GasA,5,Y,FuseF,0,7.246368080102461,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,288,0,0,0,None,None,None,0,2,2009,WD ,11.661345470088502,train,2101.0,2.0,1.0,0.0,1,12,9,9,828.0,1310.0
1884,534276070,80,RL,10482,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,CBlock,Av,81.0,GasA,5,Y,SBrkr,0,7.037027614686276,3,1,3,8,0,0,Attchd,RFn,1.0,Y,224,0,0,0,0,0,None,MnWw,None,0,6,2007,WD ,11.884489021402711,train,1726.0,1.0,1.0,0.0,0,12,9,9,3042.0,0.0
449,528166090,20,RL,15274,Pave,None,IR1,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,PConc,No,480.0,GasA,5,Y,SBrkr,0,7.804659297056102,3,1,5,8,1,4,Attchd,Fin,3.0,Y,0,116,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,13.005829561148378,train,4904.0,4.0,0.0,0.0,0,12,15,9,11832.0,0.0
856,907202050,20,RL,8800,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,Mn,364.0,GasA,3,Y,SBrkr,0,6.946975992135418,3,1,4,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,288,0,None,None,None,0,9,2009,WD ,11.921718363171067,train,2080.0,2.0,0.0,0.0,1,9,12,9,1064.0,432.0
11,527163010,60,RL,10000,Pave,None,IR1,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,No,763.0,GasA,4,Y,SBrkr,0,7.411556287811163,3,1,3,8,1,3,Attchd,Fin,2.0,Y,157,84,0,0,0,0,None,None,None,0,4,2010,WD ,12.077670930725649,train,2418.0,2.0,1.0,0.0,1,9,12,9,0.0,0.0
389,527375180,20,RL,10140,Pave,None,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,CBlock,No,228.0,GasA,5,Y,SBrkr,0,7.017506142941256,3,1,3,8,1,3,Attchd,RFn,2.0,Y,0,0,0,0,0,0,None,GdWo,None,0,4,2009,WD ,12.031123843065632,train,2232.0,3.0,0.0,0.0,0,9,9,9,4440.0,0.0
2415,528218140,60,RL,14054,Pave,None,IR1,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,879.0,GasA,5,Y,SBrkr,0,7.529943370601589,4,1,4,8,1,4,BuiltIn,Fin,3.0,Y,100,17,0,0,0,0,None,None,None,0,11,2006,New,12.297785453453374,train,2742.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
77,531451280,60,RL,11218,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,1055.0,GasA,5,Y,SBrkr,0,7.520234556474628,3,1,4,8,1,3,Attchd,RFn,2.0,Y,635,104,0,0,0,0,None,GdPrv,Shed,400,5,2010,WD ,12.14950229404178,train,2900.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
1238,535152200,20,RL,8856,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,CBlock,No,503.0,GasA,3,Y,SBrkr,0,7.069874128458572,3,1,3,8,2,4,Attchd,RFn,1.0,Y,0,88,0,0,95,0,None,None,None,0,5,2008,WD ,11.824079893607152,train,2352.0,2.0,0.0,0.0,0,9,9,9,3105.0,104.0
223,905105200,20,RL,7800,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,CBlock,Mn,150.0,GasA,5,Y,SBrkr,0,6.79346613258001,3,1,4,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,6,2010,WD ,11.834284063781393,train,1756.0,2.0,0.0,0.0,1,9,9,9,960.0,1422.0
723,902402150,30,RM,7200,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,Hip,CompShg,MetalSd,Stucco,None,0.0,BrkTil,No,310.0,GasW,3,N,SBrkr,0,6.92951677076365,2,1,3,3,0,0,Detchd,Unf,1.0,Y,0,30,226,0,0,0,None,None,None,0,6,2009,WD ,11.350406535472453,train,2044.0,2.0,0.0,1.0,1,9,9,9,1235.0,1395.0
2562,534477030,20,RL,10680,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,CBlock,No,1380.0,GasA,3,N,FuseA,0,7.666690200080086,4,1,3,5,0,0,Detchd,Unf,2.0,Y,0,30,0,0,0,0,None,MnPrv,None,0,10,2006,WD ,11.834284063781393,train,4272.0,2.0,0.0,0.0,0,9,6,9,1512.0,0.0
995,527106140,60,RL,9535,Pave,None,IR1,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,75.0,GasA,5,Y,SBrkr,0,7.38025578842646,3,1,3,8,0,0,Attchd,Fin,2.0,Y,100,82,0,0,0,0,None,None,None,0,5,2008,WD ,12.183315658407558,train,2530.0,2.0,1.0,0.0,0,9,12,9,5106.0,0.0
287,909100110,70,RL,6858,Pave,None,Reg,Bnk,4,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,No,806.0,GasA,3,N,FuseF,0,7.4067107301776405,4,1,2,8,0,0,Detchd,Unf,1.0,Y,0,66,136,0,0,0,None,None,None,0,5,2010,WD ,11.759785542901755,train,2453.0,2.0,1.0,1.0,1,9,12,9,0.0,0.0
1152,532354150,20,RL,8100,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,100.0,GasA,5,Y,SBrkr,0,6.761572768804055,3,1,4,8,1,3,Detchd,Unf,1.0,Y,132,0,0,0,0,0,None,None,None,0,7,2008,WD ,11.813030057420567,train,1728.0,2.0,0.0,1.0,1,12,9,9,3820.0,0.0
1449,907202190,20,RL,9216,Pave,None,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,CBlock,Av,782.0,GasA,3,Y,SBrkr,0,6.98100574072173,3,1,3,8,1,2,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,9,2008,WD ,11.87196261669798,train,2152.0,1.0,1.0,1.0,0,9,9,9,1470.0,0.0
1330,903204095,40,RM,9100,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,742.0,GasA,3,Y,FuseA,156,6.840546529288687,2,1,3,8,0,0,Detchd,Unf,1.0,P,0,0,0,0,0,0,None,None,Shed,600,8,2008,WD ,11.283512300642423,train,1521.0,1.0,0.0,1.0,1,9,9,9,0.0,0.0
1134,531373060,60,RL,12774,Pave,None,Reg,Lvl,4,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,PConc,Av,835.0,GasA,5,Y,SBrkr,0,7.416378479192928,3,1,4,8,0,0,Attchd,RFn,2.0,Y,168,68,0,0,0,0,None,None,None,0,7,2008,WD ,12.167851432709975,train,2498.0,2.0,1.0,0.0,1,12,12,9,0.0,0.0
706,902201110,50,RM,6000,Pave,None,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,384.0,GasA,3,Y,FuseA,0,7.191429330036379,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,12,0,0,0,0,None,MnPrv,None,0,3,2009,WD ,11.771436160121729,train,2096.0,1.0,1.0,0.0,1,15,9,9,1536.0,0.0
1617,527107040,60,RL,10364,Pave,None,IR1,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,806.0,GasA,4,Y,SBrkr,0,7.360103972989152,3,1,3,8,1,3,BuiltIn,Fin,2.0,Y,0,40,0,0,0,0,None,None,None,0,5,2007,WD ,12.031719258385396,train,2378.0,2.0,1.0,0.0,1,9,12,9,0.0,0.0
1339,903228060,50,RM,6000,Pave,None,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,475.0,GasA,5,Y,SBrkr,0,7.201916317531627,2,2,3,8,1,4,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,4,2008,WD ,11.56171562913966,train,2081.0,2.0,0.0,0.0,1,9,9,9,528.0,0.0
1664,527402150,20,RL,10530,Pave,None,IR1,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,Hip,CompShg,Plywood,Plywood,None,0.0,CBlock,No,664.0,GasA,3,Y,SBrkr,0,6.8885724595653635,3,1,3,8,0,0,Detchd,Unf,2.0,Y,0,312,40,0,0,0,None,None,None,0,3,2007,WD ,11.872346634576987,train,1962.0,2.0,1.0,1.0,0,9,9,9,1410.0,70.0
1433,907135020,20,RL,9525,Pave,None,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,1099.0,GasA,5,Y,SBrkr,0,7.002155954403621,3,1,4,8,0,0,Attchd,Unf,1.0,Y,278,0,0,0,0,0,None,None,None,0,6,2008,WD ,11.877568578558138,train,2198.0,1.0,1.0,1.0,1,9,12,9,0.0,0.0
75,531380080,60,RL,8880,Pave,None,IR1,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,253.0,GasA,5,Y,SBrkr,0,7.6544432264701125,3,1,4,8,2,2,Attchd,RFn,2.0,Y,0,130,0,0,0,0,None,None,None,0,5,2010,WD ,12.230765258120545,train,3058.0,3.0,1.0,0.0,1,12,12,9,4170.0,0.0
2255,914478100,85,RL,8410,Pave,None,IR1,Lvl,4,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,Av,46.0,GasA,3,Y,SBrkr,0,6.933423025730715,2,1,3,8,1,1,Attchd,Unf,2.0,Y,193,0,0,0,0,0,None,None,None,0,4,2007,WD ,11.870599909242044,train,1996.0,2.0,0.0,0.0,0,9,12,9,4620.0,0.0
1170,533215040,120,FV,4385,Pave,None,IR1,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Av,455.0,GasA,5,Y,SBrkr,0,7.257707677160043,2,1,5,8,1,3,Attchd,Fin,2.0,Y,155,58,0,0,0,0,None,None,None,0,9,2008,WD ,12.577636201962656,train,2838.0,2.0,1.0,0.0,0,12,15,9,5784.0,0.0
45,528150070,20,RL,12919,Pave,None,IR1,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,PConc,Gd,142.0,GasA,5,Y,SBrkr,0,7.768110378525988,2,1,5,8,2,4,Attchd,Fin,3.0,Y,0,67,0,0,0,0,None,None,None,0,3,2010,New,13.323926946863102,train,4694.0,3.0,1.0,0.0,1,15,15,9,13128.0,0.0
836,907126010,20,RL,12464,Pave,None,IR2,Low,4,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,308.0,GasA,4,Y,SBrkr,0,6.946975992135418,3,1,4,8,0,0,Detchd,Unf,2.0,Y,168,0,0,0,0,0,None,GdPrv,None,0,11,2009,WD ,11.931635799828413,train,2080.0,2.0,0.0,1.0,0,12,12,9,4392.0,0.0
8,527145080,120,RL,5005,Pave,None,IR1,HLS,4,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,No,1017.0,GasA,5,Y,SBrkr,0,7.154615356913663,2,1,4,8,0,0,Attchd,RFn,2.0,Y,0,82,0,0,144,0,None,None,None,0,1,2010,WD ,12.162643087602838,train,2560.0,2.0,0.0,0.0,0,12,12,9,1315.0,0.0
1704,528120150,60,RL,9591,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,PConc,Av,1143.0,GasA,5,Y,SBrkr,0,7.813187267521416,4,1,4,8,1,4,BuiltIn,RFn,3.0,Y,192,151,0,0,0,0,None,None,None,0,10,2007,WD ,12.666657052859417,train,3616.0,2.0,1.0,0.0,1,12,15,9,0.0,0.0
2068,905226080,50,RL,6960,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,422.0,GasA,5,Y,FuseA,0,7.171656822768514,2,1,4,8,2,4,Attchd,Unf,1.0,Y,0,0,0,0,126,0,None,MnPrv,None,0,7,2007,WD ,12.015214757713933,train,1982.0,1.0,1.0,0.0,1,9,9,9,1290.0,0.0
1488,908102140,20,RL,9825,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,483.0,GasA,3,Y,SBrkr,0,6.9957661563048505,3,1,3,8,0,0,Attchd,Unf,1.0,Y,259,0,0,0,161,0,None,MnPrv,None,0,4,2008,COD,11.719939634354555,train,2184.0,1.0,0.0,0.0,0,9,9,9,1827.0,0.0
